fuel_type,fuel_class,plot_id,time,si_value,si_units,us_value,us_units,lab_fuel,lab_class,lab_time,lab_time_abbr,order_class,order_time,subset_by,metric
wd,all,RxF01,2016,13.41048701795138,Metric tons per hectare,5.981483950914978,Tons per acre,Coarse woody debris,All,1 Year pre-fire (2016),1-y pre-fire (2016),1,1,type_time_plot,total
wd,all,RxF01,2017,114.20732308344253,Metric tons per hectare,50.93993001045608,Tons per acre,Coarse woody debris,All,0 Years post-fire (2017),0-y post-fire (2017),1,2,type_time_plot,total
wd,all,RxF01,2019,111.78812658061047,Metric tons per hectare,49.86089499581198,Tons per acre,Coarse woody debris,All,2 Years post-fire (2019),2-y post-fire (2019),1,3,type_time_plot,total
wd,all,RxF01,2021,21.15013895541592,Metric tons per hectare,9.433603459150723,Tons per acre,Coarse woody debris,All,4 Years post-fire (2021),4-y post-fire (2021),1,4,type_time_plot,total
wd,all,RxF02,2016,16.326518798483296,Metric tons per hectare,7.282122568458204,Tons per acre,Coarse woody debris,All,1 Year pre-fire (2016),1-y pre-fire (2016),1,1,type_time_plot,total
wd,all,RxF02,2017,1.683751405605657,Metric tons per hectare,0.7510041951853956,Tons per acre,Coarse woody debris,All,0 Years post-fire (2017),0-y post-fire (2017),1,2,type_time_plot,total
wd,all,RxF02,2019,2.6931016911733274,Metric tons per hectare,1.201205036205766,Tons per acre,Coarse woody debris,All,2 Years post-fire (2019),2-y post-fire (2019),1,3,type_time_plot,total
wd,all,RxF02,2021,1.475188973749933,Metric tons per hectare,0.6579790248661611,Tons per acre,Coarse woody debris,All,4 Years post-fire (2021),4-y post-fire (2021),1,4,type_time_plot,total
wd,all,RxF03,2016,11.539690126014781,Metric tons per hectare,5.1470517957247015,Tons per acre,Coarse woody debris,All,1 Year pre-fire (2016),1-y pre-fire (2016),1,1,type_time_plot,total
wd,all,RxF03,2017,14.906343768996583,Metric tons per hectare,6.6486814313098055,Tons per acre,Coarse woody debris,All,0 Years post-fire (2017),0-y post-fire (2017),1,2,type_time_plot,total
wd,all,RxF03,2019,15.051685810575465,Metric tons per hectare,6.713508390087183,Tons per acre,Coarse woody debris,All,2 Years post-fire (2019),2-y post-fire (2019),1,3,type_time_plot,total
wd,all,RxF03,2021,38.49649626320231,Metric tons per hectare,17.17060493452378,Tons per acre,Coarse woody debris,All,4 Years post-fire (2021),4-y post-fire (2021),1,4,type_time_plot,total
wd,all,RxF04,2016,39.36135437071653,Metric tons per hectare,17.556357881675527,Tons per acre,Coarse woody debris,All,1 Year pre-fire (2016),1-y pre-fire (2016),1,1,type_time_plot,total
wd,all,RxF04,2017,0.8237016505887442,Metric tons per hectare,0.36739591908507774,Tons per acre,Coarse woody debris,All,0 Years post-fire (2017),0-y post-fire (2017),1,2,type_time_plot,total
wd,all,RxF04,2019,7.817362218342178,Metric tons per hectare,3.4867806504648433,Tons per acre,Coarse woody debris,All,2 Years post-fire (2019),2-y post-fire (2019),1,3,type_time_plot,total
wd,all,RxF04,2021,16.134905715335517,Metric tons per hectare,7.1966573217375185,Tons per acre,Coarse woody debris,All,4 Years post-fire (2021),4-y post-fire (2021),1,4,type_time_plot,total
wd,all,RxF05,2016,10.6897152192324,Metric tons per hectare,4.767937207507762,Tons per acre,Coarse woody debris,All,1 Year pre-fire (2016),1-y pre-fire (2016),1,1,type_time_plot,total
wd,all,RxF05,2017,0.09427142595509486,Metric tons per hectare,0.042047915234208234,Tons per acre,Coarse woody debris,All,0 Years post-fire (2017),0-y post-fire (2017),1,2,type_time_plot,total
wd,all,RxF05,2019,0.33590400406831383,Metric tons per hectare,0.14982337380388663,Tons per acre,Coarse woody debris,All,2 Years post-fire (2019),2-y post-fire (2019),1,3,type_time_plot,total
wd,all,RxF05,2021,10.724931974272641,Metric tons per hectare,4.783644948382088,Tons per acre,Coarse woody debris,All,4 Years post-fire (2021),4-y post-fire (2021),1,4,type_time_plot,total
wd,all,RxF06,2016,47.333296592719556,Metric tons per hectare,21.112085902194274,Tons per acre,Coarse woody debris,All,1 Year pre-fire (2016),1-y pre-fire (2016),1,1,type_time_plot,total
wd,all,RxF06,2017,8.66607321908823,Metric tons per hectare,3.8653314982552316,Tons per acre,Coarse woody debris,All,0 Years post-fire (2017),0-y post-fire (2017),1,2,type_time_plot,total
wd,all,RxF06,2019,12.47271074359277,Metric tons per hectare,5.563207289738078,Tons per acre,Coarse woody debris,All,2 Years post-fire (2019),2-y post-fire (2019),1,3,type_time_plot,total
wd,all,RxF06,2021,4.0542809072954995,Metric tons per hectare,1.8083322512468776,Tons per acre,Coarse woody debris,All,4 Years post-fire (2021),4-y post-fire (2021),1,4,type_time_plot,total
wd,all,RxF07,2016,44.83139947389658,Metric tons per hectare,19.99616390450338,Tons per acre,Coarse woody debris,All,1 Year pre-fire (2016),1-y pre-fire (2016),1,1,type_time_plot,total
wd,all,RxF07,2017,56.82723260624405,Metric tons per hectare,25.34666931589833,Tons per acre,Coarse woody debris,All,0 Years post-fire (2017),0-y post-fire (2017),1,2,type_time_plot,total
wd,all,RxF07,2019,33.71009770756812,Metric tons per hectare,15.035726006943854,Tons per acre,Coarse woody debris,All,2 Years post-fire (2019),2-y post-fire (2019),1,3,type_time_plot,total
wd,all,RxF07,2021,49.65471901893741,Metric tons per hectare,22.147510713174583,Tons per acre,Coarse woody debris,All,4 Years post-fire (2021),4-y post-fire (2021),1,4,type_time_plot,total
wd,all,RxF08,2016,18.281584443446672,Metric tons per hectare,8.154141143374964,Tons per acre,Coarse woody debris,All,1 Year pre-fire (2016),1-y pre-fire (2016),1,1,type_time_plot,total
wd,all,RxF08,2017,64.98206135621477,Metric tons per hectare,28.98397027485048,Tons per acre,Coarse woody debris,All,0 Years post-fire (2017),0-y post-fire (2017),1,2,type_time_plot,total
wd,all,RxF08,2019,35.32429088589795,Metric tons per hectare,15.755705123058856,Tons per acre,Coarse woody debris,All,2 Years post-fire (2019),2-y post-fire (2019),1,3,type_time_plot,total
wd,all,RxF08,2021,4.599075920381568,Metric tons per hectare,2.0513273507500305,Tons per acre,Coarse woody debris,All,4 Years post-fire (2021),4-y post-fire (2021),1,4,type_time_plot,total
wd,all,RxF09,2016,15.77292340742872,Metric tons per hectare,7.0352022334650846,Tons per acre,Coarse woody debris,All,1 Year pre-fire (2016),1-y pre-fire (2016),1,1,type_time_plot,total
wd,all,RxF09,2017,0.060102686891653864,Metric tons per hectare,0.026807621271924115,Tons per acre,Coarse woody debris,All,0 Years post-fire (2017),0-y post-fire (2017),1,2,type_time_plot,total
wd,all,RxF09,2019,0.20923236953908783,Metric tons per hectare,0.09332398284526665,Tons per acre,Coarse woody debris,All,2 Years post-fire (2019),2-y post-fire (2019),1,3,type_time_plot,total
wd,all,RxF09,2021,4.048245008748757,Metric tons per hectare,1.8056400574258504,Tons per acre,Coarse woody debris,All,4 Years post-fire (2021),4-y post-fire (2021),1,4,type_time_plot,total
